relpath	source	ref	n_lines	prose_p50	prose_p90	width_var	hard_breaks	disposition
claude-chat/da5d1672/024.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	24	331	677	44984.0	0	clean
claude-write/da5d1672/001.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	195	72	77	360.3	0	wrapped
claude-chat/da5d1672/025.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/026.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	9	343	564	18010.7	0	clean
claude-chat/da5d1672/027.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/028.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/029.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/030.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/031.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/032.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/033.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/034.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/035.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/036.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-write/da5d1672/002.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	61	71	87	798.8	0	wrapped
claude-chat/da5d1672/037.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/038.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-write/da5d1672/003.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	23	68	75	501.3	0	wrapped
claude-write/da5d1672/004.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	30	68	76	616.4	0	wrapped
claude-chat/da5d1672/039.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	253	370	22233.0	0	clean
claude-write/da5d1672/005.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	28	69	74	338.4	0	wrapped
claude-write/da5d1672/006.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	47	67	73	275.4	0	wrapped
claude-chat/da5d1672/040.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/041.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/042.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	219	516	15343.6	0	clean
claude-chat/da5d1672/043.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/044.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/045.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/046.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/047.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/048.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/049.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/050.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/051.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/052.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/053.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/054.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/055.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-write/da5d1672/007.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	24	73	76	112.2	0	wrapped
claude-chat/da5d1672/056.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/057.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/058.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/059.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/060.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/061.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	409	601	34492.1	0	clean
claude-chat/da5d1672/062.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/063.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/064.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/065.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	402	754	24899.8	0	clean
claude-chat/da5d1672/066.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/067.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-write/da5d1672/008.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	16	70	75	472.0	0	wrapped
claude-chat/da5d1672/068.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-write/da5d1672/009.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	39	72	78	357.7	0	wrapped
claude-chat/da5d1672/069.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-write/da5d1672/010.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	56	71	76	228.9	0	wrapped
claude-chat/da5d1672/070.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/071.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-write/da5d1672/011.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	17	70	75	377.4	0	wrapped
claude-chat/da5d1672/072.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/073.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/074.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/075.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/076.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/077.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/078.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/079.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/080.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/081.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/082.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/083.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/084.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/085.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/086.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	263	386	13752.8	0	clean
claude-chat/da5d1672/087.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	0	0	0	0	0	too-small
claude-write/da5d1672/012.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	16	68	72	654.7	0	wrapped
claude-chat/da5d1672/088.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/089.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/090.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/091.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/092.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/093.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/094.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/095.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/096.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/097.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/098.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/099.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	262	324	8197.2	0	clean
claude-chat/da5d1672/100.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/101.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	258	591	29262.2	0	clean
claude-chat/da5d1672/102.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/103.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/104.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	359	567	32928.8	0	clean
claude-chat/da5d1672/105.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-write/da5d1672/013.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	35	70	76	318.1	0	wrapped
claude-chat/da5d1672/106.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/107.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-write/da5d1672/014.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	35	73	76	456.1	0	wrapped
claude-chat/da5d1672/108.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/109.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/110.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	353	446	8905.0	0	clean
claude-chat/da5d1672/111.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/112.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/113.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/114.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/115.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/116.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	264	464	15323.7	0	clean
claude-chat/da5d1672/117.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	222	295	5526.9	0	clean
claude-chat/da5d1672/118.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	269	553	23677.8	0	clean
claude-chat/da5d1672/119.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/120.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/121.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/122.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/123.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/124.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/125.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	368	485	16347.8	0	clean
claude-chat/da5d1672/126.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	8	217	483	12747.5	0	clean
claude-chat/da5d1672/127.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	9	262	487	17730.4	0	clean
claude-chat/da5d1672/128.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-write/da5d1672/015.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	23	68	77	378.2	0	wrapped
claude-write/da5d1672/016.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	23	68	77	378.2	0	wrapped
claude-chat/da5d1672/129.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-write/da5d1672/017.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	25	74	78	468.8	0	wrapped
claude-chat/da5d1672/130.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	7	136	345	7242.2	0	clean
claude-chat/da5d1672/131.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	297	462	16852.8	0	clean
claude-chat/da5d1672/132.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/133.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/134.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/135.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	127	402	17331.3	0	clean
claude-chat/da5d1672/136.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	9	316	500	21447.3	0	clean
claude-chat/da5d1672/137.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	152	214	4389.4	0	clean
claude-chat/da5d1672/138.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/139.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	468	796	24479.7	0	clean
claude-write/da5d1672/018.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	51	73	79	352.8	0	wrapped
claude-chat/da5d1672/140.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	368	701	56038.5	0	clean
claude-chat/da5d1672/141.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	9	237	487	17015.5	0	clean
claude-chat/da5d1672/142.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/143.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/144.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	8	118	386	13972.1	0	mixed
claude-chat/da5d1672/145.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	11	141	310	9952.8	0	clean
claude-chat/da5d1672/146.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	311	342	13200.6	0	clean
claude-chat/da5d1672/147.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/148.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/149.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/150.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	9	264	608	38087.1	0	clean
claude-chat/da5d1672/151.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-write/da5d1672/019.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	28	75	82	834.8	0	wrapped
claude-chat/da5d1672/152.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/153.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	221	757	59958.4	0	clean
claude-chat/da5d1672/154.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/155.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	119	441	17717.4	0	mixed
claude-chat/da5d1672/156.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	8	234	598	29736.1	0	clean
claude-chat/da5d1672/157.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/158.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/159.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/160.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/161.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-write/da5d1672/020.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	44	75	79	454.2	0	wrapped
claude-write/da5d1672/021.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	12	72	79	502.6	0	wrapped
claude-write/da5d1672/022.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	43	74	79	410.1	0	wrapped
claude-chat/da5d1672/162.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/163.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	8	226	313	8662.2	0	clean
claude-chat/da5d1672/164.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	129	548	34205.8	0	clean
claude-chat/da5d1672/165.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	172	362	7826.2	0	clean
claude-write/da5d1672/023.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	10	73	80	527.2	0	wrapped
claude-write/da5d1672/024.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	17	75	81	508.0	0	wrapped
claude-write/da5d1672/025.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	9	73	79	236.4	0	wrapped
claude-chat/da5d1672/166.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/167.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	228	373	4069.0	0	clean
claude-write/da5d1672/026.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	8	66	80	443.4	0	wrapped
claude-chat/da5d1672/168.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	306	498	22019.8	0	clean
claude-chat/da5d1672/169.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/170.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/171.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	211	326	8030.4	0	clean
claude-chat/da5d1672/172.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	213	426	14893.4	0	clean
claude-chat/da5d1672/173.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/174.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/175.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	240	401	8459.8	0	clean
claude-chat/da5d1672/176.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/177.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/178.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/179.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	229	449	17051.8	0	clean
claude-chat/da5d1672/180.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	491	649	42914.9	0	clean
claude-chat/da5d1672/181.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	75	171	2311.8	0	mixed
claude-chat/da5d1672/182.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/183.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/184.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/185.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/186.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	7	99	312	7228.5	0	mixed
claude-chat/da5d1672/187.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/188.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/189.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/190.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/191.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	137	196	1751.6	0	clean
claude-chat/da5d1672/192.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/193.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/194.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-write/da5d1672/027.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	9	77	79	209.4	0	wrapped
claude-chat/da5d1672/195.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/196.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-write/da5d1672/028.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	30	74	79	500.4	0	wrapped
claude-chat/da5d1672/197.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	365	503	5641.4	0	clean
claude-chat/da5d1672/198.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/199.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	254	432	17284.5	0	clean
claude-chat/da5d1672/200.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/201.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	5	227	632	51768.8	0	clean
claude-chat/da5d1672/202.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/203.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/204.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/205.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/206.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/207.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-chat/da5d1672/208.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-write/da5d1672/029.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	2	0	0	0	0	too-small
claude-write/da5d1672/030.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-write/da5d1672/031.md	write-payload	da5d1672-c9ae-44ff-9a52-037a25d77230	21	77	80	692.4	0	wrapped
claude-chat/da5d1672/209.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	7	156	424	9124.0	0	clean
claude-chat/da5d1672/210.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/211.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	7	298	872	54685.3	0	clean
claude-chat/da5d1672/212.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/213.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	6	284	632	36290.6	0	clean
claude-chat/da5d1672/214.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
claude-chat/da5d1672/215.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/216.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	1	0	0	0	0	too-small
claude-chat/da5d1672/217.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	3	0	0	0	0	too-small
claude-chat/da5d1672/218.md	chat-text	da5d1672-c9ae-44ff-9a52-037a25d77230	4	0	0	0	0	too-small
